sno,pm25,pm10,o3,no2,so2,co,lat,long,city,district,country
15003,62,39,26,14,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15004,69,37,31,13,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15005,69,43,33,15,6,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15006,80,45,31,18,6,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15007,76,40,29,20,6,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15008,69,43,24,21,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15009,95,48,35,9,4,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15010,114,47,33,10,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15011,114,43,23,18,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15012,86,33,15,20,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15013,92,40,34,10,5,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15014,103,64,29,17,5,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15015,151,64,23,20,4,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15016,145,50,32,18,4,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15017,111,43,34,18,5,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15018,94,56,42,19,4,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15019,130,52,34,17,3,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15020,104,51,34,24,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15021,90,75,51,24,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15022,157,74,50,18,5,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15023,151,68,46,19,4,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15024,145,59,47,18,3,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15025,131,60,49,19,4,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15026,116,114,52,22,4,10,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15027,186,107,52,25,4,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15028,183,40,39,16,3,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15029,93,54,34,19,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15030,111,38,28,20,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15031,79,52,42,7,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15032,81,60,32,21,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15033,114,61,32,14,3,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15034,124,42,34,7,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15035,39,35,28,20,3,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15036,61,34,32,13,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15037,90,26,31,10,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15038,69,36,39,13,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15039,75,40,33,19,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15040,76,54,38,29,6,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15041,101,80,24,30,5,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15042,161,28,42,10,0,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15043,71,43,37,10,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15044,92,28,33,14,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15045,57,26,38,9,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15046,49,37,30,20,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15047,67,55,6,22,3,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15048,131,0,0,0,0,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15049,84,42,46,8,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15050,66,31,38,8,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15051,71,44,33,8,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15052,92,30,37,13,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15053,35,20,28,14,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15054,49,22,29,13,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15055,57,16,34,10,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15056,35,9,27,10,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15057,18,5,34,6,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15058,9,17,37,9,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15059,38,18,26,11,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15060,33,20,19,12,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15061,40,16,25,10,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15062,44,17,22,13,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15063,34,19,21,16,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15064,43,19,27,16,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15065,47,22,34,18,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15066,61,40,33,23,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15067,90,41,27,21,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15068,89,35,31,26,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15069,80,16,23,20,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15070,41,16,26,20,5,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15071,33,24,20,25,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15072,51,28,30,25,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15073,67,33,34,30,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15074,77,34,22,30,0,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15075,90,32,18,21,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15076,80,32,17,23,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15077,67,28,16,27,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15078,78,25,24,8,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15079,38,12,22,15,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15080,34,14,21,14,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15081,33,19,21,13,5,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15082,45,22,24,17,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15083,48,33,16,26,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15084,70,39,9,32,2,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15085,82,39,17,30,0,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15086,83,38,24,27,2,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15087,84,37,18,34,3,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15088,78,47,13,34,3,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15089,102,33,13,24,2,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15090,86,5,17,17,1,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15091,12,25,32,9,2,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15092,63,50,37,18,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15093,125,48,11,22,2,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15094,121,23,22,18,2,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15095,58,22,20,22,2,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15096,55,25,21,23,2,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15097,60,35,6,29,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15098,79,43,28,24,4,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15099,108,42,19,21,4,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15100,107,36,18,24,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15101,94,46,22,28,5,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15102,107,47,16,33,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15103,96,34,23,21,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15104,72,24,25,17,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15105,52,25,23,22,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15106,57,30,6,31,4,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15107,80,28,15,21,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15108,92,34,13,18,3,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15109,120,40,6,28,5,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15110,120,69,12,29,4,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15111,114,61,9,30,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15112,83,59,13,31,5,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15113,88,53,15,35,6,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15114,94,56,6,32,7,10,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15115,110,51,1,37,7,13,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15116,125,42,19,27,5,11,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15117,94,28,19,15,0,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15118,46,27,22,13,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15119,51,21,25,5,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15120,37,19,25,7,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15121,34,24,23,15,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15122,48,43,13,34,6,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15123,76,38,6,34,6,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15124,84,39,19,27,5,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15125,86,36,22,20,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15126,80,38,15,26,3,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15127,71,62,2,38,5,11,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15128,127,45,6,32,4,8,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15129,118,52,23,33,6,10,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15130,119,39,17,32,5,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15131,80,48,22,33,5,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15132,103,54,10,42,6,11,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15133,102,63,5,43,7,12,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15134,126,65,14,41,8,13,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15135,137,51,30,20,5,9,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15136,106,29,14,17,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15137,53,0,0,0,0,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15138,36,33,19,15,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15139,53,39,25,11,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15140,52,37,22,18,4,7,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15141,66,0,0,0,0,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15142,31,6,26,13,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15143,19,11,16,7,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15144,31,14,30,6,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15145,29,7,15,4,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15146,17,6,21,4,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15147,9,6,22,1,0,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15148,12,9,21,2,0,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15149,22,8,17,5,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15150,16,11,12,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15151,23,21,13,15,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15152,54,21,18,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15153,55,23,39,10,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15154,57,24,57,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15155,62,23,51,9,2,1,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15156,64,38,67,10,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15157,81,36,50,9,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15158,86,35,88,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15159,88,36,53,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15160,88,39,101,11,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15161,93,46,82,9,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15162,111,28,46,6,1,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15163,67,33,54,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15164,70,29,53,8,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15165,71,28,45,9,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15166,71,31,50,8,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15167,78,38,48,9,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15168,90,26,29,3,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15169,67,17,30,3,0,1,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15170,44,10,21,4,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15171,18,14,42,9,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15172,33,15,33,11,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15173,37,24,44,11,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15174,58,30,65,9,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15175,75,30,60,6,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15176,79,18,31,5,0,1,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15177,54,12,21,4,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15178,34,4,14,0,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15179,14,22,31,7,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15180,55,19,40,8,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15181,52,10,25,6,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15182,14,11,39,5,1,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15183,18,14,39,6,1,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15184,34,27,46,8,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15185,67,25,40,8,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15186,65,22,35,6,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15187,55,15,29,6,1,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15188,33,13,24,8,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15189,22,14,36,6,2,1,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15190,28,15,42,6,2,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15191,33,25,60,9,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15192,52,23,44,7,1,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15193,63,17,38,7,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15194,50,13,26,5,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15195,36,6,19,7,1,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15196,14,21,59,7,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15197,53,20,34,8,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15198,57,9,26,11,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15199,28,11,22,8,2,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15200,31,7,22,13,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15201,21,19,46,10,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15202,52,27,43,9,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15203,62,13,26,6,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15204,30,12,29,6,0,1,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15205,25,15,28,10,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15206,38,11,33,6,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15207,30,21,42,8,4,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15208,45,27,54,12,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15209,63,25,44,10,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15210,59,17,12,8,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15211,37,12,31,5,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15212,23,10,27,8,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15213,21,14,29,9,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15214,23,12,30,7,4,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15215,18,15,23,9,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15216,28,15,28,9,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15217,33,14,22,8,2,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15218,26,25,36,8,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15219,70,27,40,12,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15220,65,27,43,10,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15221,52,27,37,11,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15222,54,14,29,8,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15223,37,6,27,7,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15224,13,24,48,9,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15225,40,24,41,6,4,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15226,44,14,27,5,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15227,25,13,28,7,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15228,30,9,27,7,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15229,18,11,27,8,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15230,22,12,15,11,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15231,27,13,27,8,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15232,30,17,37,6,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15233,37,15,28,9,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15234,97,73,40,13,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15235,102,65,31,16,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15236,85,30,28,8,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15237,55,6,26,14,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15238,16,90,31,7,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15239,93,54,36,4,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15240,83,23,35,9,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15241,50,26,33,11,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15242,74,42,47,10,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15243,69,56,43,5,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15244,86,36,40,11,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15245,45,36,37,11,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15246,48,18,31,7,2,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15247,38,72,32,4,3,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15248,75,41,38,10,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15249,60,43,57,13,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15250,73,52,47,15,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15251,78,61,67,20,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15252,105,72,82,18,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15253,138,45,54,19,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15254,82,33,43,9,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15255,64,8,40,10,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15256,25,9,37,10,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15257,24,31,44,18,3,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15258,70,38,56,15,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15259,85,43,55,14,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15260,93,46,59,16,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15261,103,38,80,13,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15262,80,55,77,16,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15263,122,57,57,12,3,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15264,141,27,38,9,0,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15265,91,13,35,10,0,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15266,33,33,55,11,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15267,61,35,75,12,6,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15268,68,18,39,9,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15269,53,23,35,9,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15270,48,7,42,5,0,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15271,14,18,31,10,4,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15272,26,34,66,12,5,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15273,66,40,67,14,4,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15274,92,26,46,16,4,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15275,101,18,42,11,0,4,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15276,59,46,65,14,5,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15277,133,59,56,14,4,6,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15278,127,37,25,17,4,5,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15279,98,9,26,14,3,3,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15280,30,5,28,6,3,2,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
15281,15,11,36,8,0,0,37.8813,127.7299,Jungang_Way,Chuncheon_Si,_Gangwon
